athlete_id,country_noc
17262,MEX
71415,IND
28845,MGL
31462,USA
40684,USA
125529,GRE
25205,GBR
19088,FRG
137409,ITA
922147,GER
52646,KOR
901462,FRA
58667,HUN
22927,MEX
55891,GRE
43514,NOR
73887,NED
77972,USA
118820,RUS
97,GBR
45915,CAN
42863,IRI
71658,ISL
105569,QAT
501,FRA
702039,GBR
69536,GBR
95400,TUR
40505,USA
99427,USA
59080,JPN
920305,FRA
923238,YUG
103107,AUS
22514,HUN
50423,SWE
122662,GBR
148032,CHN
108998,IND
11553,ITA
96836,AUS
35959,BUL
109961,SVK
26091,ITA
136972,CHN
114149,AUS
39874,SWE
30122,GBR
132853,BRA
71364,IND
79304,VIE
51735,YUG
86101,NOR
112413,NZL
63472,POR
94922,BLR
700767,YUG
25609,GUA
65531,BRA
900656,SWE
61107,FIN
64214,DJI
29161,TCH
61656,AUS
922210,HUN
99263,BUL
65188,BEL
71694,ISR
49611,NZL
74000,NGR
1005582,USA
100287,GER
900013,AUT
35577,AUT
122197,SRB
6923,BUL
15252,FIN
112246,ISR
61872,VEN
91237,BLR
29492,BUL
115447,IRL
125830,AUT
121809,NED
90415,HKG
37227,GBR
39897,SWE
33146,FRA
51025,USA
39607,ROU
83245,AUS
73673,MYA
33707,SUR
72752,KEN
82618,GER
78253,USA
100547,CAN
69240,GBR
29677,DEN
65871,CAN
30329,GER
48836,JPN
47368,GBR
140784,AUS
122101,THA
142923,FRA
20184,SUI
41188,AUS
86386,TCH
96478,FRA
36066,CAN
4090,ITA
139752,ROU
112232,BRA
55245,BEL
70971,HAI
41157,AUS
105896,JPN
138331,USA
122724,CAN
102169,SWE
79347,YUG
27317,SYR
78891,USA
45170,AUS
2101462,CHN
700378,DEN
6407,USA
69025,GBR
79297,VIE
86584,GER
136602,ROU
130046,FIJ
101044,TUR
77351,URS
30746,NED
8660,USA
83596,NOR
47933,GER
14802,TCH
56453,NZL
104999,CAN
97575,CAN
101538,AUT
56887,UKR
48971,KOR
63785,GER
132716,BLR
114138,USA
147637,ZIM
27568,URS
20498,AUS
19173,IND
6256,IRI
106789,BRA
104376,HUN
8736,USA
119541,ITA
128237,NOR
79476,YUG
11031,USA
3286,ALG
95307,GBR
50156,SUI
127854,GER
50958,USA
2736,USA
63805,INA
93134,PUR
16073,BUL
46315,DEN
61311,FIJ
116063,GER
8482,URS
27165,SUI
135590,POR
102374,BLR
892017,USA
131942,UKR
50308,SWE
54129,GRE
145910,POL
5933,PUR
30620,JPN
890863,FRA
35370,AUS
901900,MEX
143294,GER
146581,SRB
96009,JPN
35427,AUS
4065,ITA
85228,YUG
98394,POL
701267,MEX
95774,ROU
113025,KAZ
76991,TUR
33509,FRA
117811,HKG
125517,COL
48244,HUN
24795,EGY
35250,ARG
93256,AUS
94344,AUS
7029,BUL
115063,BAH
6107,CHI
103550,IRQ
49925,ROU
74305,NZL
92000,FIN
134797,JPN
16538,TTO
700884,TCH
44909,ANG
105262,HUN
73766,NED
58711,IND
88361,POL
33397,FRA
122563,UKR
25670,HUN
69129,GBR
25444,GER
9703,GBR
1507,CUB
99860,POL
63289,DEN
117808,AUS
32682,SUI
98433,CAN
44521,URS
88797,USA
34173,COL
31378,USA
65460,BOL
49662,PAN
922794,RUS
119098,RUS
112984,KAZ
79425,YUG
85275,FRG
15451,GBR
83474,CUB
15820,MAW
131885,TUN
116965,CHN
119535,UKR
208,HUN
13085,CHN
136761,BEL
38886,NED
700207,ITA
58767,IRI
137882,ROC
144332,JPN
127969,JPN
105401,KEN
75037,PUR
74928,POR
50330,SWE
16799,URS
20702,FRG
48608,JPN
80467,ASA
902387,USA
28821,KOR
34238,AUT
125118,SVK
56739,SWE
96179,ROU
144974,KOR
84600,SMR
45697,BRN
64864,AUT
44440,THA
26476,MAR
119439,POL
104939,RSA
71512,IRL
44039,SUI
41921,ESP
2304826,FRA
1500000,USA
2367,DEN
85752,USA
18233,USA
76885,TPE
83712,JPN
44534,URS
146289,ROC
71418,IND
6249,IRQ
62168,CAN
40689,USA
43632,PER
52693,KOR
33355,USA
88693,GER
90166,ESP
125276,CZE
63357,THA
20971,URS
125964,TTO
144751,KAZ
134059,GBR
22621,ITA
24363,CAN
6500,KOR
72906,KOR
83271,AUS
16068,ITA
108013,DEN
110784,SUI
89262,MAS
89634,YUG
61613,NOR
64119,GDR
34836,FRG
136841,CAN
102536,AFG
43776,POR
77823,USA
147421,USA
128615,SWE
15323,RUS
137557,KOR
47831,GER
87430,KOR
91830,KOR
87207,ITA
14469,FRA
35464,AUS
66003,CAN
1005669,AUT
94935,IND
43570,NOR
64074,JPN
144632,JPN
135898,SRB
67680,FIN
75178,ROU
66810,CUB
1005863,GBR
111774,PHI
57717,DEN
127170,TUR
87615,CAN
10575,ROU
95732,JPN
117779,NZL
75995,SWE
141820,CHN
3661,GER
108378,CUB
566,GBR
77491,EUN
58952,ITA
920747,GER
24266,AUS
132462,AUS
654,AUT
51406,USA
109478,USA
13727,NED
100731,AUT
83310,BAR
14570,AUS
14279,ITA
147385,USA
66194,CAN
141541,CAN
66755,CUB
107448,ISR
923597,FRG
143995,ISR
144670,JPN
88744,URS
32144,HUN
26710,NED
111514,KAZ
74786,POL
2303734,SWE
81337,FIN
58656,HUN
86225,GBR
47316,GBR
891413,FRA
57930,FIN
118458,UKR
119709,KOR
12832,URS
23401,SWE
145902,PNG
134567,ISL
34821,GER
26109,ITA
900456,GER
16930,RUS
7490,AUT
81893,USA
48807,JPN
37263,GBR
40289,URS
902473,USA
27573,URS
46083,CHN
83279,AUS
77264,URS
922871,AUT
46221,CUB
115405,POL
107842,GRE
120702,JPN
60598,USA
48777,JPN
79045,USA
26800,NOR
135435,PER
31959,CIV
145393,MNE
5028,AUS
93561,ITA
99257,TCH
921801,VEN
72158,ITA
107171,ESP
58517,GRE
108556,RUS
28779,JPN
64489,AUS
86112,NOR
77069,UGA
147832,AUS
22873,LBN
64224,POL
11912,POL
50370,SWE
144877,KGZ
50730,URS
52574,JPN
5570,EGY
73960,NGR
109266,FRA
85688,ITA
140583,AUS
132631,BAH
94742,POL
116787,POL
100468,USA
15292,BEL
26450,MAR
79567,KEN
31155,TCH
32638,SUI
45758,CAN
32555,ROU
2303667,FRA
104933,CHN
54884,USA
920722,GER
56707,SWE
74807,POL
81142,CAN
72217,JAM
60782,USA
6193,URU
130798,JPN
78050,USA
102299,SUI
5586,PER
132189,USA
41933,ESP
142519,ESP
923886,FRA
22436,HUN
106432,ESP
100692,SVK
129769,COL
101010,USA
1481,AUS
19934,NZL
5510,HUN
36274,CAN
12601,POR
62973,IRL
10104,HUN
56500,POL
25495,GER
58154,GBR
107425,GER
77488,URS
128499,SUI
44057,SUI
12633,COL
65997,CAN
75618,SLE
109090,CHN
108042,BUL
900188,FIN
15251,GDR
14936,NZL
38289,ITA
147066,UKR
148705,NOR
38259,ITA
1883,HUN
148371,GBR
100788,MLT
125696,NED
68633,GBR
144886,KOR
107348,RUS
30640,KOR
104025,VEN
69746,GDR
82335,GRE
40300,URS
77349,URS
36806,FIN
69865,GDR
13682,ITA
62037,SWE
140944,BDI
85156,RUS
89636,USA
100876,GRE
78188,USA
59559,PAK
117018,EGY
17599,AUT
123327,KOR
2901,ETH
66350,CHI
62145,USA
61195,SUI
148318,FIN
46426,ESA
29511,BUL
125073,SAM
128244,NZL
8367,TPE
100030,LAT
701941,SEN
83332,BLR
102804,AUS
134679,JAM
27253,SWE
105902,HKG
54610,ROU
114043,RSA
14420,GUM
90893,BRA
106643,SUR
119261,SWE
77961,USA
74328,NZL
36413,CUB
2505443,KOR
61100,PAK
96735,FRG
900060,AUT
56984,USA
135931,SUI
118923,CAN
91889,SUI
1499,CUB
51435,USA
32952,USA
118253,GBR
113383,JPN
66902,DEN
106651,IRI
66525,CHN
47738,GER
133069,CAN
134333,HON
14476,ARM
13063,ITA
901901,MEX
20016,PAK
110632,USA
59141,KEN
90730,POR
137072,DEN
18454,ESP
923847,POL
7731,POL
89615,TCH
44673,USA
27797,USA
135150,MEX
23275,RUS
74998,PRK
700256,POR
102692,JPN
76196,SWE
63511,HUN
97206,JPN
91441,KOR
75407,RUS
36756,FIN
1209,CAN
59448,NED
36116,CAN
115360,CZE
1700488,TUR
96431,USA
20618,FRA
99751,USA
37319,GBR
127119,AUS
99773,FIN
69706,GDR
106454,RUS
2000655,ROU
52565,JPN
780,CHN
20815,JPN
63797,NOR
1364,PUR
114020,NED
119820,AUS
39272,PER
14299,TTO
127948,ITA
118990,USA
94379,ITA
15822,USA
48906,KAZ
104751,TTO
88416,ROU
63185,NOR
70680,GHA
129721,CHN
83865,USA
18569,FRA
38084,GRE
126431,BEL
58329,GER
93299,BEL
100537,BLR
105245,SVK
39709,SUI
106463,SLO
91164,NGR
26533,MEX
2103366,ETH
12435,BRA
34184,CGO
58933,ITA
30093,GBR
133736,EST
32304,JPN
37522,GDR
117988,GER
93908,JPN
24979,FIN
112190,PUR
138248,USA
113185,CZE
892084,USA
29989,FRA
14018,CAN
37924,FRG
30923,ROU
145743,NZL
12409,SUI
104825,FRA
20349,USA
7866,PUR
144330,JPN
100630,JPN
124423,KEN
104439,USA
62441,ESP
920812,IRL
84857,POL
118090,USA
48976,KOR
58491,GRE
126356,SUI
85522,ISV
75562,SEY
53317,USA
73838,NED
55105,ARG
61724,IRL
50187,SUI
67117,ESP
37871,GER
96292,TCH
127573,CHN
48532,ITA
74970,POR
39276,PER
121098,ROU
69301,GBR
34848,HUN
86966,GRE
22189,GBR
62234,SUI
146933,TUR
31732,GDR
140684,AUS
9952,FRG
75816,SUI
101005,CHN
84196,GBR
1805008,FRA
55827,GER
61029,BLR
141844,CHN
1006148,CHI
131070,MEX
61692,GBR
50010,RSA
922898,CHI
108258,GBR
45478,BEL
55597,FIJ
31416,USA
128898,ARG
122145,CHN
64493,AUS
28859,NED
135070,MAR
131505,ROU
128157,MLT
97095,ARG
1006115,JPN
100575,CZE
89320,AUS
111456,KOR
104028,BUL
124099,GBR
140759,AUS
921180,POL
109253,AUS
10091,HUN
63007,GDR
142678,FIN
73446,MEX
2096,ROU
21826,FRA
113907,KOR
115882,MLI
561,GBR
103161,BRA
65862,CAN
58306,GDR
11750,ITA
76815,THA
63014,DEN
11638,HUN
105432,DEN
39532,ROU
135303,NGR
67624,FIN
55602,FIN
88738,FIN
921516,USA
63126,DEN
87064,IRL
61078,DEN
79393,SCG
25509,GHA
116217,GER
121488,BUR
89042,TTO
90602,KAZ
73786,NED
79123,USA
133982,GBR
115971,HON
79115,USA
83076,JPN
57679,CUB
133156,CHN
57472,BUL
95911,TCH
1871,ESP
25263,GBR
41543,CAN
14196,CHI
65706,BUL
67300,ESP
33393,YEM
2000595,CAN
922930,HUN
26028,ITA
108655,EGY
126418,BEL
9790,GBR
140457,ARG
14114,FRA
140981,BEL
66588,CIV
1005958,GRE
15997,SMR
46809,FRA
87116,JAM
31256,URS
144694,JPN
40340,URS
2935,FIN
46520,ESP
109255,AUS
93467,GEO
107047,IRL
48202,HUN
79496,COD
105946,CUB
69105,GBR
64258,AFG
55541,EGY
4017,IRL
47008,GBR
1192,CAN
24113,BEL
94453,CAN
148812,ROC
72087,ITA
50784,URS
51476,USA
112599,CHN
2300,CHN
135434,PER
106036,KOR
921039,LUX
24988,FIN
13376,ETH
920358,FRA
49319,NED
24939,ESP
134620,ITA
73753,NED
3910,IRI
1436,CAN
89287,TPE
46988,GBR
1005047,HUN
977,MRI
147823,AUS
106545,CUB
121383,ROU
81712,USA
142390,ESP
56395,NED
72583,JPN
91252,BUL
104453,CZE
73515,MEX
2505217,HUN
4009,IRL
62950,NOR
126054,ESA
87397,RUS
29956,FRA
25820,IND
37439,GBR
127927,ITA
97565,CAN
31848,AUT
9698,GBR
83635,NOR
123309,TUN
48593,JAM
890295,FRA
14593,ITA
84748,KOR
73728,NED
15421,JPN
47870,GER
37846,FRG
701151,SWE
93006,AUT
16609,TCH
21855,FRA
56382,MYA
69715,GDR
15054,NED
106168,IND
99293,POL
63156,FIN
33245,FRA
23692,USA
60148,SYR
920413,FRA
140978,BEL
31499,YUG
103410,RUS
33235,CAN
117893,DOM
32376,KOR
70619,GHA
53009,TCH
93630,MAS
47206,GBR
92516,CUB
19614,MAS
41212,AUT
42315,GBR
94715,DOM
99583,RUS
109338,AUS
17015,BEL
120691,JPN
17163,GBR
24558,CRC
890095,FRA
35712,BEL
100259,MGL
902482,USA
96280,AUT
86566,TCH
20001,PAK
74939,POR
921473,USA
105362,BLR
46873,FRA
143873,IRL
13833,USA
2303714,ESP
124261,ITA
35771,BEL
107096,ESP
145011,KOR
114947,UKR
3868,IND
9344,CHN
50262,SWE
892391,USA
127807,GER
111327,BEL
73820,NED
46116,CHN
901636,ITA
133616,EGY
700058,KOR
11704,ROU
95847,FIN
274,IND
68440,FRA
89377,BEL
38041,GER
108346,CAN
120154,KOR
2302208,ITA
92319,GER
4571,MEX
101180,ITA
131012,LTU
22203,GBR
9570,FRA
136271,USA
93569,JOR
24123,BEL
49310,NED
113688,CAN
119500,GER
902150,SWE
148777,ROC
145811,NZL
1454,AUS
52840,PER
83287,AUS
901753,JPN
28392,FRA
16208,YUG
103356,COL
58201,GBR
32746,TCH
19214,IND
90477,POL
54246,IRL
1805333,FRA
6208,URU
35784,BLR
29280,USA
107855,AUS
86652,USA
100235,GER
86202,AUS
701906,MEX
38883,NED
116955,CAN
21613,EGY
143082,GBR
890718,FRA
17795,CAN
20782,ITA
7628,BUL
70501,FRG
96633,FIN
95179,USA
7116,HUN
76729,TCH
61540,ARG
113811,ESP
83589,ITA
17837,FRA
75656,SOL
81351,JPN
133835,FRA
149027,SWE
81018,AUT
8498,URS
21626,EGY
104013,FRA
126517,USA
52875,POL
58784,IRI
923269,HUN
120256,EST
18959,GER
87771,FIN
96757,GER
9123,BEL
29249,USA
138028,SUI
14722,TPE
12552,MEX
106234,GRE
1006204,FRA
127891,HUN
132220,VEN
2800,USA
900265,GER
59208,KOR
147923,CAN
127693,FIN
902140,SUI
83717,AUT
13135,AUS
66996,DEN
6351,FRA
87798,AUT
82682,AUS
88266,MAR
2053,PHI
72750,KEN
17239,ETH
102105,GER
52037,BRA
43368,MLT
79566,SGP
47592,GDR
52890,POL
108807,GRE
79331,VIN
21489,COL
108472,AUS
120704,JPN
113431,USA
43273,MAS
9540,FIN
33230,CAN
901043,AUS
135256,NED
108911,NED
80829,PRK
145901,PNG
85482,SWE
129661,CHN
3001,FRA
123712,AUS
54533,NED
26994,POL
28715,ITA
130553,IND
921316,SUI
132166,USA
145066,KSA
31481,USA
143068,GBR
38072,GRE
117713,ESP
901592,IRI
123779,AUS
69036,GBR
22284,GER
102709,MLI
84137,TCH
86472,USA
701522,AUS
701606,GBR
86151,URS
2202,URS
124754,ARG
73186,LIE
117547,PAR
27332,TCH
118465,IRL
43391,MYA
83570,ITA
34448,URS
35323,AUS
920483,GBR
2496,ROU
93110,LBN
81588,CZE
134078,GBR
83800,FRA
142002,CRO
125304,CZE
1005182,HUN
76169,SWE
2302283,USA
98490,JPN
35034,SUI
116637,NZL
57072,AFG
2304852,IRL
63013,DEN
103680,NOR
142239,DOM
29800,FIN
145739,NZL
4103,ITA
1896,INA
85963,POL
25681,HUN
12192,AUS
81391,ROU
58260,GBR
136018,SWE
10247,JPN
37579,GDR
108671,GER
112152,MAR
41890,ESP
87276,FRG
37249,GBR
65563,BRA
90153,CZE
8589,URU
7150,VEN
23195,PUR
108670,GER
131575,RUS
143497,GHA
15256,DEN
113430,USA
14937,NZL
89787,ESP
50429,SWE
112170,SWE
19733,NED
124702,FRA
81341,NOR
114346,USA
51529,USA
26373,LUX
17175,USA
141327,BUL
3311,ARG
82898,CAN
106019,FRA
103140,GRE
40631,USA
26792,NOR
141757,CHN
68860,GBR
56466,PAN
61323,NOR
923013,BEL
132781,BRA
122297,NEP
86648,SUI
96625,SVK
44445,THA
920714,GER
78916,USA
900692,SWE
99474,LAT
110465,SVK
66304,CGO
140803,AUS
31578,EGY
922999,TUR
15466,URS
88706,USA
148435,GER
16293,SUI
2103690,ITA
46692,FRA
127050,GBR
18366,DEN
30396,HUN
64670,AUS
82816,AUS
128758,USA
39115,NOR
141898,CIV
16633,URU
3381,GBR
78825,USA
61470,FIN
51093,USA
124603,ZAM
57757,EGY
101045,THA
19408,KEN
136055,THA
8066,SRI
28484,GBR
51557,USA
890703,FRA
141943,COL
36749,EST
102513,URS
61436,USA
135320,NGR
93433,FRA
140854,AUS
215,HUN
132208,UZB
2800007,USA
52480,JPN
92947,SGP
51021,USA
20885,POL
62695,ESP
82135,ESP
122116,CHN
8271,TCH
61776,ITA
98122,JPN
28220,CAN
21464,CHN
24695,DEN
51453,USA
68644,GBR
85993,POL
56767,TCH
92735,USA
30912,PRK
114087,AUS
98786,FRG
76137,SWE
135702,RSA
61421,SWE
44353,TCH
92602,IRL
8042,SEN
23644,URU
113901,KOR
69271,GBR
49056,LUX
15114,JPN
70909,GUA
141298,BRN
19049,GER
22057,FRA
126534,USA
87621,ESP
2504048,SWE
2104243,ROC
128528,SUI
920847,ITA
35388,AUS
117908,AUS
890647,FRA
75763,SUI
82983,AUT
63599,GDR
119581,GER
25780,HUN
5299,KOR
2104311,SRB
84923,USA
28432,GBR
50107,SMR
40056,TCH
146304,ROU
87650,USA
89965,MEX
81245,AUT
125834,MAR
88463,RUS
100180,USA
98816,CHN
113858,CAN
78756,USA
96649,AUT
106715,UKR
48564,ITA
146892,TUN
2302285,USA
46356,DOM
98604,SLO
921020,JPN
1005943,FRA
19106,HKG
145786,NZL
11780,IRL
140973,BEL
2504893,ECU
67124,ESP
30299,GER
30817,NOR
923487,BUL
33482,FRA
128040,KAZ
57638,CUB
91411,EGY
122691,CAN
1273,CHI
36256,CAN
70132,GER
83922,IRI
43325,MEX
33042,YUG
127805,GER
52689,KOR
7594,BRA
115955,CHN
109421,CRO
121164,IRL
30848,NOR
94607,CRO
8300,THA
900382,GER
103539,ECU
79781,FRA
108426,AUS
117314,USA
93748,RUS
1005406,ARG
123775,MGL
57608,CHN
119610,FIN
47561,GDR
10248,JPN
73743,NED
58379,FRG
42195,FRA
69598,GBR
951,MAS
51580,USA
67295,ESP
55670,FRA
25160,FRA
134574,ISR
74163,NOR
140662,AUS
56307,LBN
118146,CAN
142904,FRA
70022,GER
81164,EUN
923705,FIN
77092,UGA
36072,CAN
31134,SWE
101210,CHN
77174,URS
701619,GDR
132336,ARG
129903,EGY
7905,ROU
62582,BER
71552,IRL
143197,GBR
146213,ROC
82291,ITA
124449,KOR
128475,SUI
6880,HUN
104304,GBR
108388,TPE
42897,ISR
60927,HKG
23239,ROU
54917,USA
101030,FRA
70749,GRE
101690,ITA
93788,SWE
119495,AUS
124923,INA
80318,FRA
131569,RUS
45355,AUT
36717,ESP
129311,BRA
61742,USA
2776,USA
99485,AUT
120786,JPN
1005525,BEL
45512,BEL
41293,BEL
79022,USA
101399,CZE
17482,AUS
29712,DEN
149129,USA
28242,CHN
138618,HUN
101942,NOR
89885,EGY
35229,ARG
22025,SUI
143503,GRE
90795,FRA
57126,ARG
101815,FRA
87998,GER
119694,POL
24227,BRA
27509,TUR
118106,CHN
33830,HUN
5165,USA
555,GBR
54800,UKR
111734,ARU
6425,TCH
92103,CAN
83075,UKR
115237,SLO
80275,FRA
113320,CAN
921566,USA
26439,MAR
19835,NED
901516,GBR
85355,USA
67764,FIN
135980,SVK
43235,LBN
3782,HUN
922390,TPE
1005969,TCH
88425,RSA
113323,CHN
120482,JPN
141457,CAN
77280,EUN
59978,SUI
92543,FRA
64107,SWE
107117,BEL
49764,POL
90832,KAZ
84737,USA
112438,FRA
122210,SUD
61368,NOR
92764,AUS
113822,BRA
50284,SWE
83163,POL
95930,FIN
129206,BOL
76419,SWE
131944,UKR
99339,SWE
113960,AUS
14370,RSA
60458,URS
128629,SWE
1005015,GBR
148980,SVK
130165,FRA
79212,USA
52680,KOR
25724,HUN
144348,JPN
129539,CHI
143177,GBR
50712,URS
101567,RUS
144419,JPN
121595,BUL
57813,EST
84173,SUI
129860,DEN
50881,URS
76590,TCH
30919,PRK
48021,GUM
6987,FRA
127325,AUT
2302145,GBR
118359,SUI
43119,KEN
143665,HUN
12730,TCH
138128,SVK
102408,PAK
15021,JPN
111016,CAN
64011,NED
74863,POL
69910,GDR
8823,VEN
76079,SWE
55220,AUT
63483,CAN
86080,FRA
132700,BER
37672,FRG
124337,GBR
43489,NOR
142399,ESP
20577,CUB
39453,POR
2505296,IRQ
13183,NZL
56658,SOL
37126,FRA
33040,YUG
123083,RSA
80550,JPN
125180,ALG
142101,CZE
700400,PER
78694,USA
12986,PUR
1202157,HKG
57959,FIN
60445,URS
20038,PAK
134089,GEO
133654,ESP
143894,IRL
92874,ITA
131213,NED
82394,NOR
59201,KOR
47436,GBR
4632,MGL
89411,POL
53563,BRA
24789,EGY
109174,DOM
65983,CAN
119017,ESP
61167,DEN
49074,MAS
32656,SUI
114161,CAN
105417,MAR
115317,UGA
113710,HUN
22194,GBR
42541,GER
44804,VEN
42332,GBR
113326,CHN
55683,FRA
40723,USA
85467,USA
7388,KOR
63452,ESP
29539,CAN
94521,CHN
84116,GER
83236,ARG
82808,USA
109562,USA
122624,GER
8293,TGA
59936,SUI
700794,ARG
31099,SWE
103886,GRE
20109,POL
50904,URS
68230,FRA
891690,GBR
133035,CAN
71549,IRL
26776,NGR
103302,GBR
110334,SWE
51738,YUG
32998,USA
119288,RUS
41972,FIN
34667,CHI
103907,NZL
136867,CAN
146349,ROU
118404,UZB
2302274,TCH
85000,MGL
72442,JPN
14431,URU
23724,USA
901965,NED
61117,QAT
133547,ECU
133575,EGY
126350,SUI
106383,ISR
9082,AUT
70949,GUY
890,KOR
37285,GBR
902507,USA
16197,IRL
13115,GBR
922592,HUN
15654,MLT
39592,ROU
16259,FRA
26783,NOR
27974,YUG
136108,TUN
53156,URS
10287,LAT
8096,SUI
37473,GBR
88890,BLR
93475,GER
132207,UZB
130943,KOR
86309,NOR
85173,AUS
902204,TPE
117054,KGZ
1005055,TCH
132903,BRA
147305,USA
19127,IND
923795,TUR
32397,KOR
140830,AUS
61731,NZL
29589,CUB
144739,JPN
106261,MEX
83288,AUS
34001,TPE
72193,IVB
63730,GRE
55537,EGY
33823,SWE
100750,SWE
52942,ROU
137355,IRI
131361,POL
11379,NZL
65466,BOT
77538,EUN
125981,AUT
121167,POL
493,FRA
69200,GBR
3602,FRG
99918,NOR
67177,ESP
920672,GER
61357,FRA
131535,RSA
95965,AUT
40395,URS
138344,USA
12448,USA
72006,ITA
85839,GDR
100249,UKR
901336,ESP
62022,NOR
117126,USA
85925,MGL
88834,DEN
69666,GDR
138062,SUI
110239,USA
78145,USA
53199,URS
53267,USA
147836,AUT
11836,FRA
54108,GRE
147896,BLR
16753,BEL
142187,DMA
1291,CHN
35660,BEL
47266,GBR
81945,ITA
112021,CHN
47346,GBR
62281,FRG
129417,CAN
16831,FRA
31825,AUT
47198,GBR
12712,FRG
57055,ZIM
98077,POL
113868,ESP
27303,SWE
1568,ITA
3892,IND
6825,GRE
4041,IRQ
27234,SWE
84897,USA
136802,BUL
48222,HUN
72644,JPN
901127,CAN
224,HUN
145064,KSA
71096,HUN
46521,ESP
68067,FRA
70422,GER
49024,LBN
31674,ESP
122803,CAN
104784,BAN
107734,CHN
29815,FIN
1005849,GRE
89793,ESP
50629,TUR
95119,HUN
51096,USA
84311,FRA
48809,JPN
112434,AUS
89317,AUS
54270,ITA
120703,JPN
113575,GER
3694,GHA
80694,HUN
92112,FIN
124593,BRN
84842,ROU
72343,JAM
24559,CRC
134801,JPN
135102,MDA
118852,NOR
130881,KAZ
24802,UAR
15402,AUT
73860,NED
920569,GBR
2302276,TCH
20827,KOR
64555,AUS
83723,AUS
28719,ITA
76867,TPE
42384,GBR
61595,ITA
18672,FRA
33017,USA
108823,KOR
34066,NED
101214,HUN
59046,JPN
902165,SWE
99516,USA
6005,BRA
32112,FRG
46444,ESA
108609,GHA
5990,AUS
9307,CAN
111583,GER
30631,KOR
6597,ESP
105253,BUL
143344,GER
82573,NED
67642,FIN
95873,ITA
22506,HUN
63496,SWE
4739,NED
64123,GER
62825,ASA
31035,SUI
5900,URU
143525,GRE
35949,BUL
43318,MEX
133071,CAN
137255,GER
87613,USA
92063,ITA
11806,ARG
141920,CMR
85151,TUR
142913,FRA
1440,USA
52483,JPN
117929,AUS
7684,PNG
46105,CHN
3710,GHA
79900,FRA
49426,NED
134731,JPN
23305,RUS
23411,SWE
61155,TUR
69052,GBR
75280,RSA
108762,CHN
6755,USA
136251,USA
2302486,NED
135474,POL
63340,SVK
10229,JPN
108857,AUS
16393,MEX
43360,MGL
58041,FRA
37678,GER
892332,USA
70811,GRE
76697,TCH
11924,FIN
33073,YUG
890294,FRA
89165,USA
97350,AUT
9575,FRA
30258,GER
147387,USA
4207,JAM
77640,URS
1005293,USA
2303100,URU
72661,JPN
42796,HUN
922526,CAN
91538,POL
95455,USA
99421,CHN
129035,AUS
98,GBR
141606,CHI
109288,ITA
72393,JPN
45831,CAN
62808,FRA
29898,FRA
113753,POL
76928,TTO
921281,SUI
34162,URS
75621,LBR
94577,PER
89202,SCG
78611,USA
126544,USA
6013,MAR
17174,POL
76452,SWE
701063,IRL
77564,URS
129971,ESP
922622,USA
103188,RUS
700230,NGR
88448,RUS
98663,FRA
133139,CHN
143343,GER
134601,ITA
98224,CAN
20326,URS
5889,URU
984,NED
40904,USA
52157,CHN
4714,NED
115421,UKR
12206,GER
45646,BRA
55153,AUS
96293,FRA
72656,JPN
143266,GER
89266,MRI
120778,RUS
14641,NZL
901282,ESP
108623,POR
97920,USA
75932,SUI
1800042,USA
31333,USA
104996,USA
111233,SWE
25966,ISR
99698,SUI
122443,EGY
61607,DEN
13032,DEN
91664,CAN
51149,USA
29833,FIN
15678,BUL
38943,NED
19764,NED
145384,MNE
36503,DEN
34935,LAT
119484,SUI
78258,USA
90685,FRA
77766,USA
37802,GER
144407,JPN
18481,ESP
