id_result,medal
106601,Silver
106602,Silver
106603,Silver
106604,Silver
106605,Silver
106606,Silver
106607,Silver
106631,Silver
106692,Bronze
106693,Bronze
106694,Bronze
106695,Bronze
106696,Bronze
106697,Bronze
106698,Bronze
106727,Bronze
106733,Silver
106847,Gold
106850,Bronze
106851,Bronze
106852,Gold
106853,Gold
106854,Gold
106855,Gold
106856,Gold
106857,Gold
106858,Gold
106859,Gold
106860,Gold
106861,Gold
106862,Gold
106863,Gold
106864,Gold
106865,Gold
106866,Gold
106867,Gold
106868,Gold
106975,Silver
106976,Silver
107029,Gold
107058,Silver
107097,Gold
107098,Gold
107099,Gold
107100,Gold
107101,Gold
107102,Gold
107103,Gold
107104,Gold
107105,Gold
107106,Gold
107107,Gold
107108,Gold
107109,Gold
107110,Gold
107111,Gold
107112,Gold
107115,Bronze
107220,Bronze
107224,Gold
107225,Gold
107226,Gold
107227,Gold
107228,Silver
107229,Silver
107230,Silver
107231,Silver
107232,Silver
107233,Silver
107234,Silver
107235,Silver
107236,Silver
107250,Gold
107251,Bronze
107283,Bronze
107301,Silver
107302,Silver
107305,Bronze
107306,Bronze
107307,Bronze
107308,Bronze
107309,Bronze
107310,Bronze
107311,Bronze
107312,Bronze
107313,Bronze
107314,Bronze
107315,Bronze
107316,Bronze
107317,Bronze
107318,Bronze
107319,Bronze
107320,Bronze
107321,Bronze
107336,Bronze
107337,Bronze
107338,Bronze
107429,Silver
107430,Silver
107431,Silver
107432,Silver
107433,Silver
107434,Silver
107435,Silver
107436,Silver
107437,Silver
107507,Gold
107516,Bronze
107520,Gold
107521,Gold
107524,Silver
107525,Silver
107526,Silver
107527,Silver
107528,Silver
107529,Silver
107530,Silver
107531,Silver
107532,Silver
107533,Silver
107534,Silver
107535,Silver
107536,Silver
107537,Silver
107538,Silver
107539,Silver
107540,Silver
107589,Bronze
107592,Silver
107674,Silver
107676,Gold
107677,Gold
107794,Gold
107795,Gold
107796,Gold
107797,Gold
107817,Bronze
107820,Silver
107821,Silver
108032,Gold
108033,Gold
108034,Gold
108094,Silver
108130,Bronze
108131,Bronze
108132,Bronze
108133,Bronze
108134,Silver
108136,Silver
108181,Gold
108185,Silver
108229,Bronze
108230,Bronze
108231,Bronze
108232,Bronze
108233,Bronze
108234,Bronze
108235,Bronze
108236,Bronze
108237,Bronze
108238,Bronze
108239,Bronze
108240,Bronze
108241,Bronze
108242,Bronze
108243,Bronze
108244,Bronze
108245,Bronze
108246,Bronze
108500,Bronze
108501,Bronze
108502,Bronze
108552,Silver
108561,Bronze
108562,Bronze
108563,Bronze
108564,Bronze
108565,Bronze
108566,Bronze
108567,Bronze
108586,Bronze
108602,Silver
108695,Silver
108824,Silver
108917,Silver
108966,Silver
109173,Silver
109174,Silver
109175,Silver
109176,Silver
109177,Silver
109184,Bronze
109190,Bronze
109191,Bronze
109192,Bronze
109193,Bronze
109194,Bronze
109195,Bronze
109198,Bronze
109213,Silver
109214,Bronze
109216,Bronze
109217,Bronze
109218,Bronze
109219,Bronze
109220,Bronze
109291,Gold
109337,Bronze
109373,Silver
109385,Bronze
109452,Silver
109558,Silver
109561,Silver
109562,Silver
109563,Bronze
109587,Bronze
109588,Bronze
109589,Bronze
109590,Bronze
109591,Bronze
109592,Bronze
109593,Bronze
109630,Bronze
109641,Silver
109642,Silver
109643,Silver
109644,Silver
109645,Silver
109646,Silver
109647,Silver
109648,Silver
109649,Silver
109699,Bronze
109704,Silver
109706,Silver
109710,Bronze
109711,Bronze
109712,Gold
109713,Gold
109718,Gold
109719,Silver
109725,Silver
109726,Silver
109727,Bronze
109728,Bronze
109729,Bronze
109730,Bronze
109731,Silver
109743,Silver
109752,Gold
109856,Bronze
109858,Gold
109860,Bronze
109863,Bronze
109864,Bronze
109865,Bronze
109866,Bronze
109881,Gold
109882,Gold
109883,Gold
109884,Gold
109885,Gold
109886,Gold
109887,Gold
109888,Gold
109889,Gold
109891,Bronze
109892,Bronze
109893,Silver
109894,Silver
109895,Silver
109896,Silver
109897,Silver
109898,Silver
109899,Silver
109915,Bronze
109922,Bronze
109923,Bronze
109924,Bronze
109925,Silver
109926,Silver
109943,Gold
109968,Bronze
109970,Bronze
109972,Silver
109974,Gold
109980,Gold
109982,Gold
109984,Silver
109985,Silver
109986,Silver
109987,Silver
110005,Silver
110007,Gold
110017,Bronze
110018,Bronze
110019,Bronze
110020,Bronze
110061,Silver
110076,Bronze
110079,Silver
110114,Silver
110159,Bronze
110162,Gold
110164,Gold
110264,Gold
110267,Gold
110268,Gold
110316,Bronze
110393,Bronze
110394,Silver
110397,Gold
110447,Bronze
110448,Bronze
110449,Bronze
110450,Bronze
110591,Bronze
110592,Bronze
110642,Silver
110643,Silver
110644,Silver
110645,Silver
110671,Bronze
110672,Bronze
110673,Bronze
110674,Bronze
110675,Bronze
110676,Bronze
110737,Bronze
110741,Bronze
110823,Silver
110826,Silver
110834,Bronze
110835,Bronze
111029,Gold
111032,Silver
111033,Silver
111046,Gold
111058,Silver
111079,Bronze
111114,Silver
111116,Bronze
111157,Bronze
111236,Bronze
111257,Gold
111258,Gold
111259,Gold
111260,Gold
111261,Gold
111262,Gold
111263,Gold
111264,Gold
111265,Gold
111266,Bronze
111267,Gold
111268,Gold
111269,Gold
111270,Gold
111271,Gold
111272,Gold
111273,Gold
111274,Gold
111275,Gold
111276,Gold
111277,Gold
111278,Gold
111279,Gold
111280,Gold
111281,Gold
111285,Bronze
111286,Bronze
111327,Gold
111343,Bronze
111344,Bronze
111345,Bronze
111346,Bronze
111347,Bronze
111417,Silver
111433,Gold
111456,Bronze
111527,Bronze
111528,Bronze
111548,Silver
111549,Silver
111550,Silver
111551,Silver
111552,Silver
111553,Silver
111554,Silver
111555,Silver
111556,Silver
111557,Silver
111558,Silver
111559,Silver
111560,Silver
111561,Silver
111562,Silver
111563,Silver
111564,Silver
111565,Silver
111566,Silver
111567,Silver
111568,Silver
111569,Silver
111570,Silver
111578,Silver
111581,Silver
111582,Silver
111583,Silver
111584,Silver
111585,Silver
111589,Gold
111590,Gold
111591,Gold
111592,Gold
111593,Gold
111629,Bronze
111656,Gold
111659,Gold
111682,Silver
111687,Bronze
111688,Bronze
111695,Gold
111697,Silver
111698,Bronze
111708,Silver
111709,Silver
111710,Silver
111711,Silver
111712,Silver
111713,Silver
111714,Silver
111715,Silver
111716,Silver
111717,Silver
111718,Silver
111719,Silver
111720,Silver
111721,Silver
111722,Silver
111723,Silver
111724,Silver
111725,Silver
111726,Silver
111727,Silver
111728,Silver
111729,Silver
111730,Silver
111737,Bronze
111748,Silver
111751,Silver
111752,Silver
111753,Silver
111754,Silver
111755,Silver
111770,Silver
111825,Silver
111826,Silver
111827,Silver
111828,Silver
111829,Silver
111830,Silver
111831,Silver
111832,Silver
111833,Silver
111834,Gold
111847,Gold
111848,Gold
111849,Gold
111850,Gold
111851,Gold
111911,Bronze
111912,Bronze
111926,Silver
111946,Silver
111955,Silver
111963,Bronze
111966,Bronze
111968,Bronze
111969,Silver
111973,Bronze
112021,Silver
112033,Silver
112034,Silver
112035,Silver
112036,Silver
112037,Silver
112038,Gold
112039,Gold
112040,Bronze
112041,Bronze
112042,Bronze
112043,Bronze
112046,Silver
112047,Silver
112048,Silver
112049,Silver
112050,Silver
112051,Silver
112052,Silver
112053,Silver
112054,Silver
112108,Bronze
112109,Bronze
112141,Silver
112186,Silver
112220,Gold
112221,Gold
112271,Silver
112272,Silver
112273,Silver
112274,Silver
112275,Silver
112276,Gold
112277,Gold
112278,Gold
112279,Gold
112280,Gold
112281,Silver
112327,Silver
112328,Silver
112329,Silver
112330,Silver
112331,Silver
112332,Silver
112333,Silver
112334,Silver
112335,Silver
112336,Silver
112337,Silver
112338,Silver
112339,Silver
112340,Silver
112341,Silver
112342,Silver
112343,Silver
112344,Silver
112345,Silver
112346,Silver
112352,Bronze
112355,Gold
112356,Gold
112357,Gold
112358,Gold
112359,Gold
112360,Gold
112366,Bronze
112367,Bronze
112368,Bronze
112369,Bronze
112370,Bronze
112371,Gold
112383,Silver
112384,Bronze
112397,Gold
112398,Silver
112401,Bronze
112453,Bronze
112454,Bronze
112455,Bronze
112456,Bronze
112457,Bronze
112458,Bronze
112459,Bronze
112460,Bronze
112567,Bronze
112572,Silver
112604,Bronze
112608,Silver
112609,Silver
112644,Silver
112671,Bronze
112672,Bronze
112673,Bronze
112674,Bronze
112675,Bronze
112676,Bronze
112677,Bronze
112678,Bronze
112679,Bronze
112751,Bronze
112807,Bronze
112810,Gold
112811,Gold
112815,Bronze
112816,Bronze
112817,Gold
112837,Gold
112897,Gold
112905,Silver
112906,Silver
112907,Silver
112908,Silver
112909,Silver
112910,Bronze
112911,Bronze
112912,Bronze
112913,Bronze
112914,Bronze
112918,Gold
112919,Gold
112939,Silver
112940,Bronze
112942,Gold
112943,Gold
112944,Gold
112945,Gold
112946,Gold
112947,Gold
112948,Gold
112949,Gold
112950,Gold
112951,Gold
112952,Gold
112953,Gold
112954,Gold
112955,Gold
112956,Gold
112957,Gold
112958,Gold
112959,Gold
112960,Gold
112961,Gold
112962,Gold
112963,Gold
112964,Gold
112965,Gold
112966,Gold
112967,Gold
112968,Gold
112969,Gold
112970,Gold
112971,Gold
112972,Gold
112973,Gold
112974,Gold
112975,Gold
112976,Gold
112977,Gold
112978,Gold
112979,Gold
112980,Gold
112981,Gold
112982,Gold
112983,Gold
112984,Gold
112993,Gold
112994,Silver
112995,Bronze
112997,Bronze
112999,Gold
113000,Gold
113001,Gold
113002,Gold
113003,Gold
113010,Bronze
113011,Bronze
113012,Bronze
113013,Bronze
113014,Bronze
113045,Gold
113053,Bronze
113056,Bronze
113073,Gold
113220,Gold
113221,Bronze
113234,Bronze
113243,Silver
113255,Gold
113257,Silver
113269,Bronze
113270,Bronze
113308,Silver
113309,Silver
113310,Silver
113311,Silver
113339,Silver
113340,Silver
113428,Silver
113454,Silver
113511,Silver
113512,Silver
113548,Gold
113565,Silver
113566,Silver
113567,Gold
113568,Gold
113569,Gold
113570,Gold
113571,Gold
113572,Bronze
113573,Bronze
113574,Bronze
113575,Bronze
113576,Bronze
113577,Bronze
113597,Gold
113627,Gold
113628,Gold
113629,Gold
113630,Gold
113631,Gold
113632,Gold
113633,Gold
113634,Gold
113635,Gold
113636,Gold
113637,Gold
113638,Gold
113639,Gold
113640,Gold
113641,Gold
113642,Gold
113643,Gold
113644,Gold
113645,Gold
113646,Gold
113661,Silver
113667,Silver
113668,Silver
113669,Silver
113670,Silver
113671,Silver
113672,Bronze
113679,Silver
113680,Silver
113681,Silver
113682,Silver
113683,Silver
113684,Gold
113685,Silver
113687,Bronze
113716,Bronze
113736,Silver
113737,Silver
113738,Silver
113739,Silver
113740,Silver
113745,Silver
113749,Gold
113750,Silver
113753,Bronze
113756,Gold
113757,Bronze
113759,Silver
113760,Silver
113761,Silver
113762,Silver
113763,Silver
113847,Bronze
113854,Bronze
113894,Silver
113905,Bronze
113936,Silver
113944,Silver
113964,Gold
113968,Silver
113969,Silver
113970,Silver
113971,Silver
114029,Silver
114030,Silver
114031,Gold
114032,Gold
114033,Gold
114034,Gold
114035,Gold
114036,Gold
114037,Gold
114038,Gold
114039,Gold
114043,Bronze
114044,Bronze
114045,Bronze
114046,Bronze
114062,Bronze
114063,Bronze
114105,Bronze
114176,Silver
114181,Silver
114182,Silver
114184,Silver
114206,Bronze
114214,Gold
114215,Bronze
114286,Bronze
114287,Bronze
114288,Bronze
114289,Bronze
114294,Gold
114295,Gold
114296,Silver
114297,Silver
114337,Gold
114338,Gold
114339,Gold
114340,Gold
114341,Gold
114342,Silver
114343,Silver
114344,Silver
114345,Silver
114346,Silver
114349,Bronze
114355,Gold
114356,Gold
114359,Gold
114369,Silver
114373,Gold
114377,Gold
114378,Gold
114379,Gold
114380,Gold
114381,Gold
114382,Gold
114383,Gold
114384,Gold
114385,Gold
114386,Gold
114387,Gold
114388,Gold
114389,Gold
114390,Gold
114391,Gold
114392,Gold
114393,Gold
114394,Gold
114395,Gold
114396,Gold
114397,Gold
114398,Gold
114399,Gold
114400,Gold
114401,Gold
114402,Gold
114403,Gold
114404,Gold
114405,Gold
114406,Gold
114407,Gold
114408,Gold
114409,Gold
114410,Gold
114411,Gold
114412,Gold
114413,Gold
114414,Gold
114415,Gold
114416,Gold
114417,Gold
114418,Gold
114419,Gold
114420,Gold
114433,Gold
114434,Bronze
114441,Gold
114442,Gold
114443,Gold
114444,Gold
114445,Gold
114446,Silver
114455,Silver
114456,Silver
114457,Silver
114458,Silver
114459,Silver
114460,Gold
114478,Gold
114484,Silver
114494,Gold
114510,Gold
114511,Gold
114512,Gold
114513,Gold
114517,Gold
114521,Silver
114525,Bronze
114528,Bronze
114590,Silver
114642,Bronze
114643,Silver
114649,Bronze
114668,Bronze
114669,Bronze
114670,Bronze
114682,Bronze
114683,Bronze
114684,Bronze
114685,Bronze
114715,Bronze
114716,Bronze
114717,Bronze
114718,Bronze
114719,Bronze
114720,Bronze
114721,Bronze
114722,Bronze
114723,Bronze
114724,Bronze
114725,Bronze
114726,Bronze
114727,Bronze
114728,Bronze
114729,Bronze
114730,Bronze
114731,Bronze
114732,Bronze
114733,Bronze
114734,Bronze
114735,Bronze
114736,Bronze
114740,Bronze
114745,Bronze
114763,Silver
114764,Silver
114765,Silver
114766,Silver
114767,Silver
114768,Silver
114769,Silver
114770,Silver
114771,Silver
114774,Silver
114775,Silver
114776,Silver
114777,Silver
114778,Silver
114779,Silver
114780,Silver
114781,Silver
114782,Silver
114800,Bronze
114803,Silver
114874,Gold
114882,Gold
114889,Bronze
114890,Silver
114897,Bronze
114980,Gold
114981,Gold
115026,Gold
115027,Gold
115028,Gold
115029,Gold
115030,Gold
115031,Gold
115032,Gold
115033,Gold
115034,Gold
115035,Gold
115036,Silver
115047,Silver
115048,Silver
115053,Silver
115054,Silver
115055,Silver
115056,Silver
115057,Silver
115058,Silver
115059,Silver
115060,Silver
115061,Silver
115062,Gold
115063,Silver
115070,Silver
115075,Gold
115076,Silver
115079,Gold
115080,Silver
115084,Gold
115085,Bronze
115088,Gold
115089,Gold
115090,Gold
115091,Gold
115092,Gold
115093,Gold
115094,Gold
115095,Gold
115096,Gold
115097,Gold
115098,Gold
115099,Gold
115100,Gold
115101,Gold
115102,Gold
115103,Gold
115104,Gold
115105,Gold
115106,Gold
115107,Gold
115108,Gold
115109,Gold
115110,Gold
115111,Gold
115112,Gold
115113,Gold
115114,Gold
115115,Gold
115116,Gold
115117,Gold
115118,Gold
115119,Gold
115120,Gold
115121,Gold
115122,Gold
115123,Gold
115124,Gold
115125,Gold
115126,Gold
115127,Gold
115128,Gold
115129,Gold
115130,Gold
115131,Gold
115132,Gold
115133,Gold
115146,Bronze
115152,Gold
115169,Silver
115170,Silver
115171,Silver
115172,Silver
115173,Silver
115195,Bronze
115220,Silver
115226,Silver
115230,Bronze
115287,Bronze
115290,Silver
115307,Bronze
115308,Bronze
115309,Bronze
115310,Bronze
115311,Bronze
115317,Gold
115321,Bronze
115364,Bronze
115409,Bronze
115427,Bronze
115428,Bronze
115429,Bronze
115430,Bronze
115431,Bronze
115438,Bronze
115442,Bronze
115443,Bronze
115454,Bronze
115467,Bronze
115468,Bronze
115469,Bronze
115470,Bronze
115471,Bronze
115472,Bronze
115473,Bronze
115474,Bronze
115475,Bronze
115476,Bronze
115477,Bronze
115478,Bronze
115479,Bronze
115480,Bronze
115481,Bronze
115482,Bronze
115483,Bronze
115484,Bronze
115485,Bronze
115486,Bronze
115487,Bronze
115488,Bronze
115546,Silver
115547,Silver
115548,Bronze
115549,Bronze
115550,Bronze
115551,Bronze
115552,Bronze
115553,Bronze
115554,Bronze
115555,Bronze
115556,Bronze
115557,Bronze
115558,Bronze
115559,Bronze
115592,Gold
115599,Bronze
115600,Bronze
115601,Bronze
115602,Bronze
115603,Bronze
115604,Bronze
115605,Bronze
115606,Bronze
115607,Bronze
115608,Bronze
115609,Bronze
115610,Bronze
115612,Bronze
115618,Silver
115641,Gold
115668,Gold
115741,Gold
115742,Gold
115759,Bronze
115760,Bronze
115817,Gold
115818,Gold
115821,Bronze
115824,Bronze
115825,Bronze
115830,Gold
115831,Gold
115836,Gold
115837,Gold
115838,Gold
115839,Gold
115840,Gold
115841,Gold
115842,Gold
115843,Gold
115844,Gold
115845,Gold
115846,Gold
115847,Gold
115848,Gold
115849,Gold
115850,Gold
115851,Gold
115852,Gold
115853,Gold
115858,Gold
115865,Bronze
115869,Silver
115874,Gold
115875,Silver
115878,Gold
115883,Bronze
115884,Bronze
115885,Bronze
115886,Bronze
115887,Bronze
115888,Bronze
115889,Bronze
115890,Bronze
115891,Bronze
115892,Bronze
115893,Bronze
115894,Bronze
115895,Bronze
115896,Bronze
115897,Bronze
115898,Bronze
115899,Bronze
115900,Bronze
115901,Bronze
115902,Bronze
115903,Bronze
115904,Bronze
115905,Bronze
115906,Bronze
115907,Bronze
115908,Silver
115909,Silver
115910,Silver
115911,Silver
115912,Silver
115913,Silver
115914,Silver
115915,Silver
115916,Silver
115917,Silver
115918,Silver
115919,Silver
115920,Silver
115921,Silver
115922,Silver
115923,Silver
115924,Silver
115925,Silver
115926,Silver
115927,Silver
115928,Silver
115929,Silver
115930,Silver
115936,Bronze
115939,Silver
115940,Silver
115941,Silver
115942,Silver
115945,Gold
115951,Bronze
115952,Bronze
115953,Bronze
115954,Bronze
115955,Bronze
115956,Bronze
115959,Silver
115962,Bronze
115981,Silver
115982,Bronze
115990,Gold
115994,Silver
116016,Silver
116017,Gold
116084,Bronze
116087,Gold
116092,Silver
116101,Silver
116102,Silver
116103,Silver
116104,Silver
116105,Silver
116106,Silver
116107,Silver
116108,Bronze
116113,Gold
116208,Silver
116210,Bronze
116211,Bronze
116236,Gold
116238,Bronze
116255,Silver
116256,Silver
116283,Gold
116284,Gold
116285,Gold
116286,Gold
116287,Gold
116288,Gold
116289,Gold
116290,Gold
116291,Gold
116292,Gold
116293,Gold
116294,Gold
116295,Gold
116296,Gold
116297,Gold
116298,Gold
116299,Gold
116300,Gold
116301,Gold
116302,Gold
116303,Gold
116304,Gold
116331,Bronze
116332,Bronze
116348,Bronze
116349,Bronze
116354,Gold
116355,Gold
116356,Gold
116357,Gold
116358,Gold
116359,Gold
116360,Gold
116361,Gold
116362,Gold
116406,Bronze
116407,Bronze
116408,Bronze
116409,Bronze
116410,Bronze
116411,Bronze
116412,Bronze
116413,Bronze
116414,Bronze
116415,Bronze
116416,Bronze
116417,Bronze
116418,Bronze
116419,Bronze
116420,Bronze
116445,Bronze
116449,Silver
116450,Silver
116451,Silver
116452,Silver
116453,Silver
116462,Silver
116464,Silver
116470,Gold
116476,Bronze
116477,Bronze
116478,Bronze
116479,Bronze
116480,Bronze
116481,Bronze
116536,Gold
116553,Bronze
116614,Bronze
116615,Bronze
116616,Bronze
116617,Bronze
116632,Bronze
116673,Bronze
116674,Bronze
116675,Bronze
116676,Bronze
116677,Bronze
116711,Silver
116737,Silver
116741,Silver
116742,Bronze
116749,Bronze
116750,Bronze
